x ,y
0.28143,654.08625
0.28166,657.33342
0.28169,656.55076
0.28141,654.93712
0.28198,657.32603
0.28182,654.92664
0.28175,655.9097
0.28236,657.31978
0.28204,659.78103
0.28245,661.61919
0.28224,661.5552
0.28247,661.84792
0.28244,656.10904
0.28289,652.8242
0.28288,655.68097
0.28263,655.52466
0.28316,658.97954
0.28341,664.20216
0.28317,659.34037
0.28329,658.00062
0.28316,658.74139
0.28353,657.37435
0.28367,657.17809
0.28361,659.25333
0.28393,662.92955
0.28423,660.29096
0.28384,657.83701
0.28434,660.11784
0.28449,663.53487
0.28465,661.84994
0.28469,656.98403
0.28448,658.15912
0.28506,662.193
0.28473,660.07798
0.28502,658.33215
0.28498,658.75503
0.28564,659.23344
0.28498,659.80832
0.28573,662.03045
0.28559,657.84642
0.28565,659.43278
0.28611,659.71388
0.28604,660.47349
0.28619,658.77914
0.28606,659.32048
0.28596,660.08739
0.28626,658.12339
0.28648,656.81408
0.28625,659.22816
0.28615,660.65602
0.28689,660.698
0.28661,656.10799
0.28651,653.72436
0.28674,658.94275
0.28667,659.69716
0.28691,658.1402
0.28693,659.48937
0.28697,658.02059
0.28727,658.86301
0.28724,659.94051
0.2872,661.27507
0.2872,658.24088
0.28753,660.50288
0.28754,664.3721
0.28793,663.33448
0.28787,663.52757
0.28804,658.84735
0.28785,661.53206
0.2882,664.82746
0.28821,664.50015
0.28843,661.98108
0.2885,662.17628
0.28875,662.77738
0.28858,663.30931
0.28915,661.90979
0.28873,662.00634
0.2888,662.16994
0.28897,661.96541
0.28903,663.22957
0.28963,664.72572
0.28961,662.66728
0.28927,662.26649
0.28983,667.02961
0.29014,660.58367
0.28984,660.59837
0.28969,665.36669
0.29015,665.07925
0.29022,661.43349
0.29033,663.92836
0.29054,661.61391
0.2902,664.284
0.29061,664.13817
0.2905,664.52427
0.29074,664.22213
0.29115,662.45641
0.29128,662.77219
0.29122,664.43406
0.29121,664.58931
0.29154,666.54803
0.29144,665.54719
0.29149,659.66777
0.29151,662.72185
0.29188,660.3413
0.29187,661.58143
0.29193,664.94284
0.29222,665.65624
0.29257,667.57201
0.29231,667.06112
0.2926,664.39525
0.29237,666.28154
0.29235,661.58662
0.29277,662.02411
0.29283,662.18042
0.29257,661.27815
0.29332,660.38645
0.29328,660.22169
0.29302,660.91626
0.2934,667.10407
0.29307,665.74961
0.29388,664.17593
0.29347,664.26719
0.2937,663.86535
0.2935,663.32928
0.29378,666.29518
0.29402,661.90768
0.29379,664.14548
0.29361,663.02187
0.29396,664.86416
0.29428,666.9541
0.29447,665.94693
0.29484,666.77254
0.29492,668.56766
0.29479,664.88625
0.29493,667.05162
0.29509,669.58011
0.29514,665.49474
0.29514,668.60858
0.29551,665.91648
0.29526,664.0081
0.29557,667.34961
0.29573,671.00902
0.29586,665.46851
0.29577,664.81593
0.29572,663.89061
0.2959,667.17861
0.2963,666.95305
0.29639,667.90037
0.29625,664.87569
0.29621,665.42125
0.29638,667.64647
0.29623,663.28836
0.29657,663.70587
0.29644,664.86521
0.29619,664.7897
0.2966,665.27648
0.29666,665.07089
0.29717,665.8892
0.29716,663.66187
0.2969,665.85039
0.29708,666.03186
0.29703,670.23683
0.29732,668.85721
0.29747,667.90249
0.29764,670.56625
0.29753,671.26821
0.29821,670.36172
0.29847,668.0242
0.29836,668.9013
0.29833,669.3262
0.2984,669.89377
0.29891,672.36453
0.2986,668.06513
0.29906,669.34196
0.29853,669.07124
0.29897,669.13839
0.29933,665.83252
0.29916,667.55415
0.29919,668.21096
0.29904,667.09465
0.29962,667.57835
0.29974,669.1846
0.29962,666.05492
0.29985,669.24647
0.29979,666.77993
0.29989,668.75864
0.29979,666.59107
0.29994,665.25342
0.30047,666.67608
0.30055,669.11111
0.30063,670.01232
0.30024,668.97892
0.30079,669.8371
0.30054,669.73747
0.30076,669.17201
0.30094,667.43146
0.30097,665.77065
0.30096,665.32471
0.30069,665.67199
0.3009,668.37985
0.30173,670.08053
0.30176,669.78051
0.30108,671.26398
0.3017,668.52154
0.30185,671.19261
0.30198,673.2154
0.30193,672.02042
0.30218,669.70913
0.30177,666.74218
0.30257,668.20048
0.30204,667.81958
0.30235,667.39265
0.30221,666.99916
0.30301,671.08981
0.30279,670.66385
0.30279,669.21496
0.30283,670.20119
0.30322,668.68937
0.30327,672.87965
0.30367,670.3523
0.30359,670.72466
0.30322,669.93047
0.30353,671.81791
0.30355,671.56717
0.30385,670.05958
0.30407,672.88493
0.30399,674.41144
0.30394,675.33043
0.30407,674.93175
0.30413,672.39604
0.30429,672.41171
0.30468,670.15815
0.30455,672.0991
0.30466,665.99516
0.30486,668.12911
0.30518,668.62645
0.30485,672.1064
0.30495,669.74372
0.30536,671.25976
0.30512,668.43336
0.30564,670.26728
0.30543,673.07899
0.30555,671.87978
0.30584,671.95952
0.3058,671.6007
0.30581,672.57963
0.30627,672.48836
0.30603,672.14108
0.30625,670.86319
0.30645,673.69593
0.30662,673.71265
0.30653,671.85355
0.30678,668.92964
0.30638,670.82227
0.30661,668.50367
0.30658,670.05536
0.30684,670.59987
0.30699,669.33562
0.30706,672.14319
0.30735,671.31221
0.30746,671.35525
0.30739,670.62504
0.30765,671.65219
0.30735,669.65668
0.30773,674.67582
0.30791,674.73241
0.30812,677.46543
0.30809,678.66359
0.3084,678.67617
0.30841,677.691
0.30837,673.44308
0.30853,672.68453
0.3085,675.01677
0.30869,676.49083
0.30833,671.59868
0.30876,672.75793
0.30857,674.40405
0.30871,673.4158
0.30905,674.79437
0.30891,676.00713
0.30936,678.98675
0.30956,675.92114
0.30944,674.79956
0.3097,674.87199
0.30974,675.18152
0.31011,673.51437
0.31,674.88035
0.31006,675.02099
0.31036,675.6316
0.31004,676.89056
0.31088,677.72779
0.31012,673.83859
0.31062,675.876
0.3108,676.83177
0.31111,675.05452
0.31089,674.80906
0.31109,677.09509
0.31115,674.13756
0.31131,676.53175
0.31195,677.79388
0.3115,673.34231
0.31163,673.99067
0.3119,674.20154
0.31191,671.25245
0.31196,670.74992
0.31178,671.20519
0.31178,671.58081
0.31198,673.65501
0.31187,670.13087
0.31191,670.81285
0.31223,672.72854
0.31215,672.54389
0.31223,675.04616
0.31264,678.69087
0.31264,677.56304
0.31265,674.28972
0.31286,676.19494
0.31326,678.40862
0.31276,673.83859
0.31291,673.09157
0.31328,671.84414
0.31314,673.87952
0.31315,675.74381
0.31336,678.44541
0.31344,673.65809
0.31377,678.29747
0.31347,675.39758
0.31399,677.796
0.31371,675.10178
0.31371,676.48766
0.31378,674.70099
0.31411,677.21575
0.31452,682.15516
0.31421,677.97325
0.31481,677.69839
0.31448,677.37311
0.3146,679.23327
0.31495,678.22293
0.31506,682.54337
0.3153,681.52361
0.31533,678.90174
0.3151,673.45567
0.31544,679.49553
0.31569,681.06719
0.3156,677.76343
0.31604,678.72546
0.31622,682.75424
0.31622,679.15564
0.31624,683.58724
0.31668,679.97817
0.31682,682.25479
0.31665,679.32453
0.31671,678.64264
0.31695,674.53624
0.31701,674.78909
0.31721,675.99771
0.31717,674.3075
0.31701,675.39028
0.31701,673.25633
0.31759,678.30161
0.31729,676.11309
0.3179,678.77272
0.31746,677.23151
0.31763,678.22293
0.31772,676.09839
0.31781,676.13307
0.31796,680.58042
0.3179,680.64651
0.31809,680.08836
0.31821,676.72792
0.31851,678.78636
0.31818,678.26913
0.31856,681.39872
0.31833,676.19916
0.31849,679.09166
0.31841,678.35617
0.31836,678.24713
0.31933,678.89549
0.31875,676.03441
0.31948,680.42403
0.31954,681.71133
0.31916,678.37087
0.31918,674.34007
0.3194,681.25078
0.32016,681.99358
0.31993,680.95912
0.3199,680.48282
0.31994,682.7941
0.32028,680.35793
0.32016,678.45589
0.32034,683.98381
0.3208,684.33637
0.32043,682.55595
0.32088,680.64959
0.32034,683.3879
0.32081,682.21289
0.32095,673.26891
0.32078,676.00924
0.32118,678.04673
0.32112,676.5475
0.32143,675.79107
0.3214,678.11908
0.32101,674.96009
0.32148,679.2448
0.3213,679.54068
0.32195,685.17879
0.32149,683.61347
0.32187,682.38178
0.32214,682.89267
0.322,683.04167
0.32232,683.59358
0.32255,682.18244
0.32281,684.14961
0.3226,681.36616
0.32274,677.82636
0.32262,679.15142
0.32306,680.69052
0.323,679.57113
0.32311,679.13672
0.32293,678.2796
0.32297,681.7512
0.32344,684.39094
0.32334,680.8888
0.32332,679.82609
0.32357,683.01439
0.32369,684.78645
0.32376,681.90548
0.32391,683.92818
0.32428,685.57219
0.32418,682.9116
0.32439,684.20312
0.32437,683.56524
0.32458,681.49941
0.3247,681.9831
0.32497,681.89703
0.32513,684.28805
0.32487,680.84163
0.32493,682.26746
0.32495,682.41223
0.32523,682.17303
0.3257,681.42706
0.32573,682.48352
0.32528,683.03956
0.3255,680.83529
0.32578,683.73413
0.32581,683.60616
0.32626,684.70037
0.32615,683.2389
0.32612,683.08154
0.32603,681.77743
0.32625,682.50975
0.32651,681.30112
0.32616,685.06235
0.32688,681.39036
0.32657,685.88172
0.3267,684.35943
0.32684,682.21597
0.32678,680.422
0.32727,682.15516
0.32708,685.48092
0.32745,684.46645
0.32698,685.04343
0.32736,684.01848
0.32778,683.24629
0.32762,683.65017
0.32768,685.61109
0.32784,682.97875
0.32819,684.93122
0.32801,684.3112
0.32833,686.64757
0.32862,684.71507
0.32845,687.211
0.32833,686.1629
0.32856,685.7695
0.3292,684.54724
0.32888,687.07987
0.32888,683.22948
0.32902,685.38024
0.32924,685.47468
0.32909,688.42799
0.32959,686.19855
0.32971,691.80937
0.32948,685.18821
0.32972,687.28968
0.32959,686.81021
0.32979,682.47938
0.3298,679.44202
0.33005,681.53831
0.33022,684.44964
0.33032,683.48656
0.33065,685.61311
0.3302,682.07014
0.33041,684.08458
0.33066,685.13575
0.33068,684.03415
0.33079,684.50315
0.33085,686.03494
0.33095,684.20101
0.33103,685.17879
0.33109,683.39732
0.3311,683.02592
0.33124,681.82363
0.33148,683.07837
0.33143,683.14139
0.33176,684.51679
0.33146,685.46103
0.33186,684.74024
0.33178,688.73963
0.33168,683.73941
0.33222,686.61932
0.33202,685.83243
0.33234,690.96062
0.33237,688.89171
0.33259,690.4015
0.33235,687.56348
0.33302,687.7681
0.33321,688.33461
0.33295,687.04519
0.333,690.01435
0.33324,685.21655
0.33321,683.16339
0.33326,685.54288
0.33363,687.81633
0.3336,686.50491
0.33353,686.8543
0.33406,690.73716
0.3337,687.31274
0.33409,687.27076
0.33399,685.3593
0.33409,686.72528
0.33442,688.32202
0.33403,688.13844
0.33459,689.26002
0.33489,689.19076
0.335,689.76563
0.33501,688.86029
0.33493,691.51877
0.33515,689.02081
0.33516,688.65989
0.33512,687.91076
0.33527,686.50279
0.33553,683.56629
0.33525,685.52924
0.336,685.65193
0.33563,685.71494
0.3356,686.65496
0.33597,686.88158
0.33593,688.44057
0.33573,690.10667
0.33599,688.43538
0.33611,687.65791
0.33634,690.84629
0.33693,690.70046
0.33697,692.05597
0.33675,692.05069
0.33675,690.96906
0.33727,689.08163
0.33735,690.06574
0.33724,687.32013
0.33727,686.5123
0.33738,689.98812
0.33748,686.7273
0.33724,686.56581
0.3374,689.43727
0.33754,688.15419
0.33776,689.12986
0.33825,690.20524
0.33816,692.17347
0.33813,688.00836
0.3382,687.90345
0.33801,688.22451
0.33813,686.43987
0.33853,688.24018
0.33895,689.08691
0.33877,688.51512
0.33871,690.0741
0.33874,688.1563
0.33875,688.52664
0.33937,690.62706
0.33898,691.41386
0.33952,689.22015
0.33906,691.81677
0.33928,689.09949
0.33949,690.3259
0.33996,689.42257
0.33985,691.28695
0.33991,691.44431
0.34022,691.66046
0.34006,689.65659
0.34029,687.05259
0.3404,690.33329
0.34062,689.98389
0.34068,692.80818
0.34054,692.57839
0.34045,691.45479
0.34044,690.17795
0.34083,689.83701
0.34085,691.5398
0.34119,695.92308
0.34145,693.91815
0.3413,691.11278
0.34176,690.40246
0.34143,689.99023
0.34159,690.63648
0.34184,691.40339
0.34174,692.39375
0.34203,693.45338
0.34227,691.17677
0.34195,689.65553
0.34238,689.78772
0.34234,691.12854
0.3428,692.50816
0.34247,692.38961
0.34265,695.43208
0.34247,691.22086
0.3429,692.52805
0.34273,693.71679
0.34324,693.90873
0.34339,692.77149
0.3435,692.02975
0.34307,690.71727
0.34314,693.25201
0.34351,692.7295
0.34335,688.35248
0.34377,690.14548
0.34401,692.24686
0.3439,693.47652
0.3441,693.79547
0.34391,695.01351
0.34412,694.32942
0.34454,696.01435
0.34464,695.43842
0.34491,695.26425
0.34455,692.54064
0.34547,694.57813
0.34507,692.15146
0.34514,695.51076
0.34506,693.54473
0.34526,694.12066
0.34543,691.40656
0.34578,693.50275
0.34545,689.85487
0.34557,691.41069
0.34612,692.86909
0.34564,689.22015
0.3458,689.97553
0.34584,692.36233
0.34616,691.92378
0.34605,691.72128
0.34625,692.51652
0.34637,691.21769
0.34663,691.80735
0.3466,694.43855
0.34675,693.57298
0.34669,689.08999
0.34652,690.06363
0.34673,693.83111
0.34683,691.92695
0.34662,691.74645
0.34682,691.8965
0.34696,691.45479
0.34727,695.19815
0.34751,697.35516
0.34719,698.57637
0.34791,695.94931
0.34762,694.90755
0.34766,692.1189
0.34772,695.40172
0.34782,692.63613
0.34835,694.39974
0.34807,692.94143
0.34809,693.72937
0.34831,691.79476
0.3481,692.69175
0.34833,693.39151
0.34862,694.83617
0.34864,696.7582
0.34888,695.35551
0.34918,701.29162
0.34913,699.6455
0.34928,698.41487
0.34933,694.86451
0.34935,697.40136
0.3495,696.49074
0.35003,699.61716
0.34957,695.28211
0.34984,695.03551
0.34981,694.64317
0.35005,694.11441
0.35006,697.80946
0.35051,696.67846
0.35042,695.86755
0.35003,692.43679
0.35017,692.67388
0.35049,692.50077
0.3509,696.56414
0.35088,696.70266
0.35108,692.89215
0.35086,695.90838
0.35109,694.63472
0.35104,695.75525
0.35131,695.88013
0.35115,693.79019
0.35149,699.42829
0.35154,699.0202
0.35165,695.50662
0.35213,698.09593
0.35192,696.61553
0.35198,694.21509
0.35194,694.63578
0.35213,692.45043
0.3521,692.38222
0.35206,695.10583
0.35239,691.18416
0.3525,694.86768
0.35258,696.55578
0.35292,697.32163
0.35314,700.22882
0.35299,698.88378
0.35317,699.65175
0.35309,700.57505
0.35348,699.26469
0.35367,698.41065
0.35366,700.0756
0.35591,703.71406
0.35684,702.76673
0.35643,674.90244
0.3566,659.6793
0.35701,657.62614
0.35688,657.81184
0.35718,658.91556
0.35714,659.48832
0.35722,662.16475
0.35726,663.04493
0.35736,671.3248
0.35755,671.89553
0.35764,675.66935
0.35726,675.13743
0.35778,673.97809
0.35747,678.65936
0.35786,680.06627
0.35793,677.669
0.35828,681.13012
0.35789,679.08224
0.35807,681.45646
0.35789,686.84796
0.35865,688.01461
0.35863,688.07446
0.35849,687.57817
0.35868,688.09751
0.35928,690.33848
0.35902,690.01435
0.35898,692.53122
0.35883,689.62508
0.35927,691.86711
0.35954,697.43384
0.35916,693.2719
0.35941,694.28647
0.3599,692.0213
0.35958,691.20722
0.35966,695.64198
0.35982,698.25848
0.36032,700.23199
0.35988,695.99974
0.36038,694.59591
0.35978,696.30504
0.35974,691.84924
0.36013,693.97069
0.36016,693.80172
0.36081,694.89602
0.36021,693.74407
0.36073,696.8044
0.36068,697.39397
0.36088,696.36585
0.36058,696.00493
0.36126,697.06561
0.36088,698.50403
0.36144,698.89118
0.36148,697.72559
0.36126,697.04255
0.36156,700.75124
0.36127,700.39146
0.36152,698.45369
0.36159,697.80946
0.36198,701.54552
0.3619,702.95551
0.36269,700.37149
0.36261,703.2367
0.36246,699.31608
0.36237,697.20933
0.3629,696.61237
0.36301,697.82521
0.3628,695.31987
0.36268,692.24484
0.36276,697.12229
0.36288,695.98504
0.3631,698.35925
0.36297,701.48356
0.36357,698.40748
0.36322,698.55754
0.36358,704.22187
0.36375,701.33985
0.3634,698.76735
0.36377,699.33914
0.36373,701.18037
0.36382,702.50966
0.36422,703.80532
0.36428,701.15837
0.36449,703.12757
0.36479,699.8899
0.36439,700.67784
0.36479,700.91494
0.36447,698.65197
0.36449,698.51556
0.36489,696.58411
0.36525,703.25668
0.36506,702.3156
0.36543,699.98433
0.36559,702.38169
0.36559,705.05593
0.3655,701.89694
0.36542,697.20827
0.36563,700.02526
0.36593,699.81756
0.36594,699.1765
0.36592,699.47239
0.36599,698.55331
0.36607,702.67441
0.36649,702.38372
0.36668,702.44568
0.36667,701.20449
0.36665,697.22297
0.36692,699.06007
0.36693,699.90354
0.367,700.71877
0.36668,699.06323
0.3672,701.88964
0.36706,700.82579
0.3672,703.39723
0.36775,703.81483
0.36784,705.06015
0.36801,706.90763
0.36794,705.27938
0.36812,703.70359
0.36804,700.12805
0.36826,702.79604
0.36824,700.67784
0.36831,700.19107
0.36868,698.5512
0.3684,700.97479
0.36873,702.61457
0.36854,697.63952
0.36877,701.82143
0.36873,701.02618
0.36909,703.82002
0.36913,699.69795
0.3692,701.1993
0.36927,703.7424
0.36934,701.91894
0.36991,701.5633
0.36972,704.78213
0.37011,704.95102
0.36987,702.2914
0.36987,702.07006
0.36995,703.67208
0.37001,702.39111
0.37021,704.36981
0.37044,705.29197
0.37038,702.50438
0.37088,704.10851
0.37112,704.1967
0.37088,701.3409
0.37122,701.86649
0.37122,701.18979
0.37152,697.80004
0.37116,698.71384
0.37109,701.25175
0.37134,698.27635
0.37163,702.94821
0.37132,703.24928
0.37128,701.31256
0.37165,703.564
0.37177,704.67512
0.3718,704.50931
0.37198,703.6029
0.37199,699.99173
0.37193,700.98843
0.37223,701.73325
0.37215,703.69311
0.37215,702.63138
0.37247,706.91186
0.37251,706.82895
0.37241,704.96678
0.37283,704.35723
0.37225,703.43498
0.37316,704.55551
0.37344,705.70112
0.37323,703.62913
0.37318,703.03842
0.37385,710.93113
0.3739,705.79767
0.37347,704.46733
0.37326,702.75098
0.37401,704.76955
0.37431,705.79248
0.37409,704.14425
0.37391,705.8774
0.37454,707.91692
0.37464,707.2822
0.37453,707.14482
0.37488,706.87938
0.37465,704.40546
0.37497,703.54095
0.37492,705.67287
0.37485,702.83485
0.37535,702.64502
0.37513,702.86319
0.37558,704.22293
0.37546,702.6576
0.37564,705.82073
0.37558,705.36546
0.37561,702.95868
0.37563,701.62728
0.37604,703.89553
0.37592,705.72735
0.37603,702.0103
0.37602,703.28704
0.3764,706.3149
0.37631,706.74403
0.37658,707.43226
0.37661,706.52682
0.37674,704.94469
0.37659,706.12295
0.37696,708.36497
0.37696,707.47837
0.37728,710.53879
0.37753,707.82882
0.37709,703.65008
0.3776,704.00678
0.37788,705.42108
0.37765,702.92928
0.37749,703.64374
0.37755,702.51494
0.37785,707.84246
0.37797,705.12414
0.37795,708.11001
0.37834,708.82869
0.37841,708.59996
0.37822,706.59714
0.37855,706.99054
0.37867,707.12378
0.37885,708.4793
0.37892,705.02442
0.37905,706.13025
0.37914,706.14917
0.37915,702.07428
0.37893,703.48955
0.37902,704.75899
0.37915,704.85131
0.37977,706.30653
0.37941,707.30948
0.37904,705.72735
0.37953,706.48176
0.37977,711.49562
0.38009,710.66051
0.37982,704.71393
0.38022,707.28959
0.38017,709.77707
0.38044,711.79987
0.38073,707.10389
0.38016,707.68088
0.38079,705.32242
0.38067,705.73685
0.38072,705.79248
0.38102,706.80378
0.38102,707.5949
0.38114,707.06297
0.38129,706.00334
0.38124,708.50447
0.38162,708.47507
0.38158,707.8708
0.38173,709.67639
0.38186,710.89866
0.38205,708.75001
0.38204,707.42803
0.38207,709.73404
0.38183,709.27032
0.38233,706.2121
0.38208,707.01465
0.3826,709.71309
0.38287,709.25465
0.38239,707.33888
0.38258,710.14222
0.38337,709.95547
0.38284,710.16211
0.38334,707.47318
0.38307,708.73426
0.38336,710.65523
0.38361,710.42543
0.38357,708.17083
0.38368,709.46024
0.38367,710.01839
0.38361,711.65087
0.38391,707.91798
0.38411,707.87705
0.38414,709.71837
0.38404,710.37298
0.38467,712.5615
0.38452,709.84739
0.38473,713.41025
0.3846,712.19116
0.385,712.79762
0.38499,711.46517
0.38517,711.06332
0.38524,713.062
0.38544,707.87292
0.38556,705.60986
0.38568,707.34618
0.3857,709.08154
0.3858,711.48717
0.38608,709.94702
0.38605,708.06381
0.38575,708.05545
0.38586,706.51318
0.38621,712.37377
0.3861,708.93677
0.38611,706.84471
0.38661,710.01311
0.38638,709.94702
0.38646,707.5949
0.38665,707.15212
0.38665,710.12013
0.38685,707.6998
0.38678,709.24832
0.38683,709.58821
0.38696,709.12977
0.3869,711.3424
0.3874,711.11164
0.38734,711.04968
0.38747,712.78601
0.38715,710.4727
0.38743,711.49668
0.38778,709.09826
0.38755,708.94618
0.38786,708.36392
0.38785,707.56972
0.38766,709.44977
0.38843,712.15234
0.38782,711.74636
0.38811,711.909
0.3886,708.73743
0.38868,708.07014
0.38835,707.56339
0.38876,715.38376
0.38893,713.26865
0.3891,716.09505
0.38956,713.85303
0.38927,714.57171
0.38953,712.102
0.38974,712.9497
0.38973,711.51762
0.38967,711.54913
0.38981,711.26689
0.39009,711.62042
0.38999,710.64994
0.39034,708.87692
0.3901,709.17386
0.39037,714.63886
0.39046,714.56018
0.39058,711.74953
0.39066,712.6077
0.39074,713.30121
0.39081,712.31393
0.39101,713.09765
0.3912,713.2015
0.39118,710.16
0.39122,709.25879
0.39135,710.45166
0.39138,709.89457
0.39143,710.39085
0.39129,711.01087
0.39154,711.64251
0.39188,709.30077
0.39205,714.62838
0.39198,712.19644
0.39189,708.44471
0.39202,708.38486
0.39203,710.00158
0.39226,712.31287
0.39249,713.38508
0.3926,714.96616
0.39255,712.2143
0.3925,711.89844
0.39289,715.60194
0.39327,717.06447
0.39333,713.49105
0.39287,712.4734
0.39316,716.23358
0.39337,715.18231
0.39387,715.49492
0.3933,712.16915
0.39343,715.16233
0.39389,714.86125
0.39374,714.37237
0.3941,711.85338
0.39397,716.03732
0.39422,716.1916
0.39426,714.89487
0.3945,716.14433
0.39431,713.05567
0.3947,714.52031
0.39475,716.47903
0.39464,709.48647
0.39483,711.25747
0.39497,713.05989
0.39495,713.27287
0.39545,717.34354
0.39567,717.08541
0.39565,715.60405
0.39566,713.9391
0.39586,714.11952
0.39598,715.63239
0.39565,714.25487
0.39589,709.82117
0.39615,714.20656
0.39595,713.70297
0.3963,713.88972
0.39628,717.92158
0.39674,716.38143
0.39677,715.30297
0.39679,715.11305
0.3968,714.17514
0.39676,713.90548
0.39702,715.8422
0.39723,714.49822
0.39723,712.6077
0.39734,713.39459
0.39704,715.19384
0.39723,716.62064
0.39786,714.89171
0.398,713.78904
0.39764,715.52748
0.39799,713.90337
0.39792,715.8275
0.39834,717.69188
0.39792,716.51784
0.39827,717.247
0.39854,713.85831
0.39868,715.26935
0.3985,715.90205
0.39875,715.21584
0.39857,712.36849
0.39897,714.74904
0.39886,715.26724
0.39904,717.45479
0.39906,718.59934
0.39939,718.89734
0.39948,716.6385
0.39941,715.88946
0.39961,715.54007
0.39992,716.52524
0.39966,716.53149
0.39983,715.15608
0.4,715.59463
0.39995,712.70627
0.40027,714.54548
0.40026,714.57593
0.40024,714.90746
0.4006,717.24911
0.40068,716.05201
0.40113,718.45043
0.40078,714.21712
0.40038,713.9464
0.40077,714.58535
0.40088,717.94051
0.40111,716.48845
0.40101,717.16312
0.40121,716.31956
0.40135,717.19138
0.40158,717.39705
0.4018,718.13879
0.4018,716.73927
0.40157,715.25052
0.40155,715.22323
0.40211,718.82913
0.40258,717.14948
0.40181,715.71635
0.40191,712.91512
0.40259,717.97201
0.40229,717.0466
0.40255,716.44964
0.40254,719.32744
0.40254,717.35402
0.40327,717.54499
0.40289,719.30966
0.40352,720.03248
0.40312,722.02587
0.40322,722.47384
0.40307,719.68519
0.40354,718.61932
0.40351,719.2719
0.40358,718.88475
0.40355,717.02143
0.40415,717.86077
0.40377,716.11916
0.40426,718.94143
0.40429,724.17241
0.40467,720.51195
0.40462,718.1776
0.40484,716.93958
0.40487,715.59252
0.40452,713.37039
0.40476,713.68202
0.40468,716.02271
0.40519,716.44339
0.40518,718.22486
0.40523,716.79692
0.40526,715.54843
0.40533,716.76752
0.40506,716.97109
0.40532,717.23547
0.4058,721.21171
0.4057,716.47692
0.40569,716.69729
0.40594,717.91534
0.40608,720.07446
0.40596,717.21241
0.40636,719.32224
0.4057,716.25241
0.40658,717.46209
0.40661,719.48691
0.40624,718.51749
0.40658,717.45267
0.40662,719.4576
0.40693,722.42033
0.4069,719.76493
0.40705,718.88581
0.40687,716.15903
0.40714,714.77105
0.40728,718.83547
0.40741,723.30271
0.40786,723.80629
0.40726,720.95155
0.40831,722.89461
0.40835,723.0121
0.40856,720.9453
0.40848,721.19806
0.40827,722.05949
0.40875,722.35116
0.40863,719.98953
0.40883,718.68647
0.40873,716.52207
0.40891,716.32801
0.40937,719.80172
0.40947,718.23111
0.40913,717.20818
0.40922,713.1574
0.40926,715.83595
0.40909,717.32462
0.40929,716.06882
0.40936,717.27745
0.40978,721.4635
0.4095,720.32942
0.40962,718.42834
0.40963,720.12585
0.41018,721.53804
0.4102,722.16334
0.41027,721.55899
0.41004,719.08515
0.41059,715.96603
0.4108,723.10653
0.41056,721.95661
0.41084,723.79476
0.41056,718.35177
0.41112,719.47855
0.41099,719.92651
0.41129,720.62319
0.41103,720.64625
0.41116,723.89025
0.41147,719.7387
0.41134,720.12585
0.41176,720.31894
0.41145,718.17232
0.41148,717.18724
0.41176,715.09941
0.41185,716.41927
0.41153,715.05848
0.4119,719.60449
0.41219,721.45936
0.41208,720.53193
0.41226,722.08774
0.41251,723.09184
0.41268,724.77254
0.41266,724.27837
0.41283,721.08374
0.41302,722.55569
0.41341,722.68365
0.41329,724.42112
0.41326,723.60062
0.41321,724.06645
0.41373,727.42161
0.41358,724.5585
0.41391,724.0969
0.41374,722.75397
0.4138,723.35199
0.41443,722.12348
0.41394,720.69034
0.41409,720.21087
0.41427,720.6914
0.41422,723.37505
0.41451,718.69061
0.41465,718.58262
0.41488,721.35754
0.4148,721.76044
0.41513,720.73646
0.41502,721.68176
0.41473,723.7916
0.41534,720.0829
0.41537,721.92625
0.41542,723.76642
0.41554,722.74561
0.41592,721.29989
0.41542,719.3233
0.41604,722.87463
0.41608,723.07925
0.41641,721.92414
0.41613,718.54689
0.41624,722.25355
0.41612,718.01496
0.41621,718.68119
0.4161,720.67987
0.41638,721.15723
0.4166,722.45078
0.41654,725.28449
0.41652,720.34095
0.41711,723.52933
0.41708,724.19556
0.41689,726.811
0.41758,727.72902
0.41722,727.1604
0.41702,725.60871
0.41732,722.94812
0.4176,721.66389
0.41752,722.00598
0.41762,718.9813
0.41781,723.5251
0.41798,724.91732
0.41807,723.92484
0.41814,726.30011
0.41815,724.99494
0.41854,725.68528
0.41869,725.60766
0.41897,726.82464
0.41883,726.44066
0.419,726.77641
0.4196,726.26755
0.41923,724.51969
0.41955,724.08431
0.41964,721.72057
0.41955,721.61039
0.41974,722.00176
0.41995,720.98614
0.42001,725.75771
0.41963,724.63824
0.42021,725.11877
0.42013,723.85135
0.41998,722.20004
0.42061,725.03692
0.42016,723.17782
0.42024,719.89817
0.42039,720.04092
0.42064,722.08986
0.42041,718.85325
0.42079,721.00717
0.42087,722.60189
0.42112,725.87943
0.4211,726.30636
0.42123,725.09985
0.42132,723.74125
0.42126,727.56849
0.4219,730.65197
0.42125,728.96282
0.42203,726.88766
0.42206,727.08172
0.42184,726.72607
0.42181,723.46218
0.42216,723.15054
0.42238,727.67551
0.42251,725.81017
0.42249,725.78816
0.42295,723.71714
0.42276,724.37492
0.42274,723.90178
0.42282,724.86909
0.42288,724.57426
0.42338,728.25153
0.42285,724.13149
0.42312,721.75516
0.42312,725.57826
0.42324,726.83828
0.42353,726.17945
0.42369,726.67362
0.42367,724.40009
